26.1,99510.0104905602
26.2,100458.030876281
26.3,101445.479105665
26.4,102472.629133899
26.5,103539.756886126
26.6,104647.139359181
26.7,105795.053693137
26.8,106983.776213228
26.9,108213.581442793
27,109484.741087955
27.1,110797.522994833
27.2,112152.190080163
27.3,113548.999236288
27.4,114988.200211568
27.5,116470.034467334
27.6,117994.734012626
27.7,119562.520218028
27.8,121173.602609997
27.9,122828.177647213
28,124526.427480529
28.1,126268.518698221
28.2,128054.601058331
28.3,129884.80620997
28.4,131759.246405569
28.5,133678.013206132
28.6,135641.176181652
28.7,137648.781608926
28.8,139700.851169102
28.9,141797.380647363
29,143938.338637232
29.1,146123.665252064
29.2,148353.270846359
29.3,150627.03474958
29.4,152944.804015258
29.5,155306.392188176
29.6,157711.578092508
29.7,160160.104643825
29.8,162651.677687896
29.9,165185.964869289
30,167762.594532742
30.1,170381.154660351
30.2,173041.191847574
30.3,175742.210321103
30.4,178483.671001611
30.5,181264.990614386
30.6,184085.54085083
30.7,186944.647583793
30.8,189841.590139625
30.9,192775.600629839
31,195745.863345163
31.1,198751.514214752
31.2,201791.640333182
31.3,204865.27955785
31.4,207971.420179231
31.5,211109.000666399
31.6,214276.909490075
31.7,217473.985025365
31.8,220699.015536219
31.9,223950.739243495
32,227227.844478398
32.1,230528.969922884
32.2,233852.70493847
32.3,237197.589984749
32.4,240562.117128703
32.5,243944.730645751
32.6,247343.827713283
32.7,250757.759197244
32.8,254184.830532126
32.9,257623.302694548
33,261071.393270386
33.1,264527.277615212
33.2,267989.090107603
33.3,271454.925494652
33.4,274922.840328825
33.5,278390.854495058
33.6,281856.95282681
33.7,285319.086809553
33.8,288775.176369959
33.9,292223.111748847
34,295660.755455733
34.1,299085.944302606
34.2,302496.491514369
34.3,305890.188913148
34.4,309264.809173504
34.5,312618.108145366
34.6,315947.827241318
34.7,319251.695884697
34.8,322527.434014767
34.9,325772.754645071
35,328985.366470902
35.1,332162.976521666
35.2,335303.29285378
35.3,338404.02727959
35.4,341462.898127679
35.5,344477.633029815
35.6,347445.971729671
35.7,350365.668908355
35.8,353234.497021704
35.9,356050.249144222
36,358810.741814466
36.1,361513.817876634
36.2,364157.349313089
36.3,366739.240062493
36.4,369257.428818238
36.5,371709.891801827
36.6,374094.645505911
36.7,376409.749401666
36.8,378653.308605252
36.9,380823.476498153
37,382918.45729623
37.1,384936.508562423
37.2,386875.943658095
37.3,388735.134128138
37.4,390512.512015057
37.5,392206.572097353
37.6,393815.874047714
37.7,395339.044506594
37.8,396774.77906699
37.9,398121.844166348
38,399379.078881714
38.1,400545.396624452
38.2,401619.786731037
38.3,402601.315946625
